"Customer_ID";"Country"
14829;"United Kingdom"
14830;"United Kingdom"
14831;"United Kingdom"
14832;"United Kingdom"
14833;"United Kingdom"
14834;"United Kingdom"
14836;"United Kingdom"
14837;"United Kingdom"
14838;"United Kingdom"
14839;"United Kingdom"
14840;"United Kingdom"
14841;"United Kingdom"
14842;"United Kingdom"
14843;"United Kingdom"
14844;"United Kingdom"
14845;"United Kingdom"
14847;"United Kingdom"
14848;"United Kingdom"
14849;"United Kingdom"
14850;"United Kingdom"
14851;"United Kingdom"
14852;"United Kingdom"
14853;"United Kingdom"
14854;"United Kingdom"
14855;"United Kingdom"
14856;"United Kingdom"
14857;"United Kingdom"
14858;"United Kingdom"
14859;"United Kingdom"
14860;"United Kingdom"
14861;"United Kingdom"
14862;"United Kingdom"
14863;"United Kingdom"
14864;"United Kingdom"
14865;"United Kingdom"
14866;"United Kingdom"
14867;"United Kingdom"
14868;"United Kingdom"
14869;"United Kingdom"
14870;"United Kingdom"
14871;"United Kingdom"
14872;"United Kingdom"
14873;"United Kingdom"
14874;"United Kingdom"
14875;"United Kingdom"
14876;"United Kingdom"
14877;"United Kingdom"
14878;"United Kingdom"
14879;"United Kingdom"
14880;"United Kingdom"
14881;"United Kingdom"
14882;"United Kingdom"
14883;"United Kingdom"
14884;"United Kingdom"
14885;"United Kingdom"
14886;"United Kingdom"
14887;"United Kingdom"
14888;"United Kingdom"
14889;"United Kingdom"
14890;"United Kingdom"
14891;"United Kingdom"
14892;"United Kingdom"
14893;"United Kingdom"
14894;"United Kingdom"
14895;"United Kingdom"
14896;"United Kingdom"
14897;"United Kingdom"
14898;"United Kingdom"
14899;"United Kingdom"
14901;"United Kingdom"
14902;"United Kingdom"
14903;"United Kingdom"
14904;"United Kingdom"
14905;"United Kingdom"
14906;"United Kingdom"
14907;"United Kingdom"
14908;"United Kingdom"
14909;"United Kingdom"
14910;"United Kingdom"
14911;"EIRE"
14912;"Italy"
14913;"United Kingdom"
14914;"United Kingdom"
14915;"United Kingdom"
14916;"United Kingdom"
14917;"United Kingdom"
14918;"United Kingdom"
14919;"United Kingdom"
14920;"United Kingdom"
14921;"United Kingdom"
14922;"United Kingdom"
14923;"United Kingdom"
14924;"United Kingdom"
14925;"United Kingdom"
14926;"United Kingdom"
14927;"United Kingdom"
14928;"United Kingdom"
14929;"United Kingdom"
14930;"Channel Islands"
14931;"Channel Islands"
14932;"Channel Islands"
14934;"Channel Islands"
14935;"Channel Islands"
14936;"Channel Islands"
14937;"Channel Islands"
14938;"Channel Islands"
14939;"Channel Islands"
14940;"United Kingdom"
14941;"United Kingdom"
14942;"United Kingdom"
14943;"United Kingdom"
14944;"United Kingdom"
14945;"United Kingdom"
14946;"United Kingdom"
14947;"United Kingdom"
14948;"United Kingdom"
14949;"United Kingdom"
14950;"United Kingdom"
14951;"United Kingdom"
14952;"United Kingdom"
14953;"United Kingdom"
14954;"United Kingdom"
14955;"United Kingdom"
14957;"United Kingdom"
14958;"United Kingdom"
14959;"United Kingdom"
14960;"United Kingdom"
14961;"United Kingdom"
14962;"United Kingdom"
14963;"United Kingdom"
14964;"United Kingdom"
14965;"United Kingdom"
14966;"United Kingdom"
14967;"United Kingdom"
14968;"United Kingdom"
14969;"United Kingdom"
14970;"United Kingdom"
14971;"United Kingdom"
14972;"United Kingdom"
14973;"United Kingdom"
14974;"United Kingdom"
14975;"United Kingdom"
14976;"United Kingdom"
14977;"United Kingdom"
14978;"United Kingdom"
14979;"United Kingdom"
14980;"United Kingdom"
14981;"United Kingdom"
14982;"United Kingdom"
14983;"United Kingdom"
14984;"United Kingdom"
14985;"United Kingdom"
14986;"United Kingdom"
14987;"United Kingdom"
14988;"United Kingdom"
14989;"United Kingdom"
14990;"United Kingdom"
14991;"United Kingdom"
14992;"United Kingdom"
14993;"United Kingdom"
14994;"United Kingdom"
14995;"United Kingdom"
14996;"United Kingdom"
14997;"United Kingdom"
14998;"United Kingdom"
14999;"United Kingdom"
15000;"United Kingdom"
15001;"United Kingdom"
15002;"United Kingdom"
15003;"United Kingdom"
15004;"United Kingdom"
15005;"United Kingdom"
15006;"United Kingdom"
15007;"United Kingdom"
15008;"United Kingdom"
15009;"United Kingdom"
15010;"United Kingdom"
15011;"United Kingdom"
15012;"United Kingdom"
15013;"United Kingdom"
15014;"United Kingdom"
15015;"United Kingdom"
15016;"United Kingdom"
15017;"United Kingdom"
15018;"United Kingdom"
15019;"United Kingdom"
15020;"United Kingdom"
15021;"United Kingdom"
15022;"United Kingdom"
15023;"United Kingdom"
15024;"United Kingdom"
15025;"United Kingdom"
15026;"United Kingdom"
15027;"United Kingdom"
15028;"United Kingdom"
15029;"United Kingdom"
15030;"United Kingdom"
15031;"United Kingdom"
15032;"United Kingdom"
15033;"United Kingdom"
15034;"United Kingdom"
15035;"United Kingdom"
15036;"United Kingdom"
15037;"United Kingdom"
15038;"United Kingdom"
15039;"United Kingdom"
15040;"United Kingdom"
15041;"United Kingdom"
15042;"United Kingdom"
15043;"United Kingdom"
15044;"United Kingdom"
15045;"United Kingdom"
15046;"United Kingdom"
15047;"United Kingdom"
15048;"United Kingdom"
15049;"United Kingdom"
15050;"United Kingdom"
15051;"United Kingdom"
15052;"United Kingdom"
15053;"United Kingdom"
15054;"United Kingdom"
15055;"United Kingdom"
15056;"United Kingdom"
15057;"United Kingdom"
15058;"United Kingdom"
15059;"United Kingdom"
15060;"United Kingdom"
15061;"United Kingdom"
15062;"United Kingdom"
15063;"United Kingdom"
15064;"United Kingdom"
15065;"United Kingdom"
15066;"United Kingdom"
15067;"United Kingdom"
15068;"United Kingdom"
15069;"United Kingdom"
15070;"United Kingdom"
15071;"United Kingdom"
15072;"United Kingdom"
15073;"United Kingdom"
15074;"United Kingdom"
15075;"United Kingdom"
15076;"United Kingdom"
15077;"United Kingdom"
15078;"United Kingdom"
15079;"United Kingdom"
15080;"United Kingdom"
15081;"United Kingdom"
15082;"United Kingdom"
15083;"United Kingdom"
15084;"United Kingdom"
15085;"United Kingdom"
15086;"United Kingdom"
15087;"United Kingdom"
15088;"United Kingdom"
15089;"United Kingdom"
15090;"United Kingdom"
15091;"United Kingdom"
15092;"United Kingdom"
15093;"United Kingdom"
15094;"United Kingdom"
15095;"United Kingdom"
15096;"United Kingdom"
15097;"United Kingdom"
15098;"United Kingdom"
15099;"United Kingdom"
15100;"United Kingdom"
15101;"United Kingdom"
15102;"United Kingdom"
15103;"United Kingdom"
15104;"United Kingdom"
15105;"United Kingdom"
15106;"United Kingdom"
15107;"United Kingdom"
15108;"European Community"
15109;"United Kingdom"
15110;"United Kingdom"
15111;"United Kingdom"
15112;"United Kingdom"
15113;"United Kingdom"
15114;"United Kingdom"
15115;"United Kingdom"
15116;"United Kingdom"
15117;"United Kingdom"
15118;"United Kingdom"
15119;"United Kingdom"
15120;"United Kingdom"
15121;"United Kingdom"
15122;"United Kingdom"
15123;"United Kingdom"
15124;"United Kingdom"
15125;"United Kingdom"
15126;"United Kingdom"
15127;"United Kingdom"
15128;"United Kingdom"
15130;"United Kingdom"
15131;"United Kingdom"
15132;"United Kingdom"
15134;"United Kingdom"
15135;"United Kingdom"
15136;"United Kingdom"
15137;"United Kingdom"
15138;"United Kingdom"
15139;"United Kingdom"
15140;"United Kingdom"
15141;"United Kingdom"
15142;"United Kingdom"
15143;"United Kingdom"
15144;"United Kingdom"
15145;"United Kingdom"
15146;"United Kingdom"
15147;"United Kingdom"
15148;"United Kingdom"
15149;"United Kingdom"
15150;"United Kingdom"
15151;"United Kingdom"
15152;"United Kingdom"
15153;"United Kingdom"
15154;"United Kingdom"
15155;"United Kingdom"
15156;"United Kingdom"
15157;"United Kingdom"
15158;"United Kingdom"
15159;"United Kingdom"
15160;"United Kingdom"
15161;"United Kingdom"
15162;"United Kingdom"
15163;"United Kingdom"
15164;"United Kingdom"
15165;"United Kingdom"
15166;"United Kingdom"
15167;"United Kingdom"
15169;"United Kingdom"
15170;"United Kingdom"
15171;"United Kingdom"
15172;"United Kingdom"
15173;"United Kingdom"
15174;"United Kingdom"
15175;"United Kingdom"
15176;"United Kingdom"
15177;"United Kingdom"
15178;"United Kingdom"
15179;"United Kingdom"
15180;"United Kingdom"
15181;"United Kingdom"
15182;"United Kingdom"
15183;"United Kingdom"
15184;"United Kingdom"
15186;"United Kingdom"
15187;"United Kingdom"
15188;"United Kingdom"
15189;"United Kingdom"
15190;"United Kingdom"
15191;"United Kingdom"
15192;"United Kingdom"
15193;"United Kingdom"
15194;"United Kingdom"
15196;"United Kingdom"
15197;"United Kingdom"
15198;"United Kingdom"
15199;"United Kingdom"
15200;"United Kingdom"
15201;"United Kingdom"
15202;"United Kingdom"
15203;"United Kingdom"
15204;"United Kingdom"
15205;"United Kingdom"
15206;"United Kingdom"
15207;"United Kingdom"
15208;"United Kingdom"
15209;"United Kingdom"
15210;"United Kingdom"
15211;"United Kingdom"
15212;"United Kingdom"
15213;"United Kingdom"
15214;"United Kingdom"
15215;"United Kingdom"
15216;"United Kingdom"
15217;"United Kingdom"
15218;"United Kingdom"
15219;"United Kingdom"
15220;"United Kingdom"
15221;"United Kingdom"
15222;"United Kingdom"
15223;"United Kingdom"
15224;"United Kingdom"
15225;"United Kingdom"
15226;"United Kingdom"
15227;"United Kingdom"
15228;"United Kingdom"
15229;"United Kingdom"
15230;"United Kingdom"
15232;"United Kingdom"
15233;"United Kingdom"
15234;"United Kingdom"
15235;"United Kingdom"
15236;"United Kingdom"
15237;"United Kingdom"
15238;"United Kingdom"
15239;"United Kingdom"
15240;"United Kingdom"
15241;"United Kingdom"
15242;"United Kingdom"
15243;"United Kingdom"
15244;"United Kingdom"
15245;"United Kingdom"
15246;"United Kingdom"
15247;"United Kingdom"
15248;"United Kingdom"
15249;"United Kingdom"
15250;"United Kingdom"
15251;"United Kingdom"
15252;"United Kingdom"
15253;"United Kingdom"
15254;"United Kingdom"
15255;"United Kingdom"
15256;"United Kingdom"
15257;"United Kingdom"
15258;"United Kingdom"
15259;"United Kingdom"
15260;"United Kingdom"
15261;"United Kingdom"
15262;"United Kingdom"
15264;"United Kingdom"
15265;"United Kingdom"
15266;"United Kingdom"
15267;"United Kingdom"
15268;"United Kingdom"
15269;"United Kingdom"
15270;"United Kingdom"
15271;"United Kingdom"
15272;"United Kingdom"
15273;"United Kingdom"
15274;"United Kingdom"
15275;"United Kingdom"
15276;"United Kingdom"
15277;"United Kingdom"
15278;"United Kingdom"
15279;"United Kingdom"
15280;"United Kingdom"
15281;"United Kingdom"
15282;"United Kingdom"
15283;"United Kingdom"
15284;"United Kingdom"
15285;"United Kingdom"
15286;"United Kingdom"
15287;"United Kingdom"
15288;"United Kingdom"
15289;"United Kingdom"
15290;"United Kingdom"
15291;"United Kingdom"
15292;"United Kingdom"
15293;"United Kingdom"
15294;"United Kingdom"
15295;"United Kingdom"
15296;"United Kingdom"
15297;"United Kingdom"
15298;"United Kingdom"
15299;"United Kingdom"
15300;"United Kingdom"
15301;"United Kingdom"
15302;"United Kingdom"
15303;"United Kingdom"
15304;"United Kingdom"
15305;"United Kingdom"
15306;"United Kingdom"
15307;"United Kingdom"
15308;"United Kingdom"
15309;"United Kingdom"
15310;"United Kingdom"
15311;"United Kingdom"
15312;"United Kingdom"
15313;"United Kingdom"
15314;"United Kingdom"
15315;"United Kingdom"
15316;"United Kingdom"
15317;"United Kingdom"
15319;"United Kingdom"
15320;"United Kingdom"
15321;"United Kingdom"
15322;"United Kingdom"
15323;"United Kingdom"
15324;"United Kingdom"
15325;"United Kingdom"
15326;"United Kingdom"
15327;"United Kingdom"
15328;"United Kingdom"
15329;"United Kingdom"
15330;"United Kingdom"
15331;"United Kingdom"
15332;"Lithuania"
15333;"United Kingdom"
15334;"United Kingdom"
15335;"United Kingdom"
15336;"United Kingdom"
15337;"United Kingdom"
15338;"United Kingdom"
15339;"United Kingdom"
15340;"United Kingdom"
15341;"United Kingdom"
15342;"United Kingdom"
15343;"United Kingdom"
15344;"United Kingdom"
15345;"United Kingdom"
15346;"United Kingdom"
15347;"United Kingdom"
15348;"United Kingdom"
15349;"United Kingdom"
15350;"United Kingdom"
15351;"United Kingdom"
15352;"United Kingdom"
15353;"United Kingdom"
15354;"United Kingdom"
15355;"United Kingdom"
15356;"United Kingdom"
15357;"Unspecified"
15358;"United Kingdom"
15359;"United Kingdom"
15360;"United Kingdom"
15361;"United Kingdom"
15362;"United Kingdom"
15363;"United Kingdom"
15364;"United Kingdom"
15365;"United Kingdom"
15366;"United Kingdom"
15367;"United Kingdom"
15368;"United Kingdom"
15369;"United Kingdom"
15370;"United Kingdom"
15371;"United Kingdom"
15372;"United Kingdom"
15373;"United Kingdom"
15374;"United Kingdom"
15375;"United Kingdom"
15376;"United Kingdom"
15377;"United Kingdom"
15378;"United Kingdom"
15379;"United Kingdom"
15380;"United Kingdom"
15381;"United Kingdom"
15382;"United Kingdom"
15383;"United Kingdom"
15384;"United Kingdom"
15385;"United Kingdom"
15386;"United Kingdom"
15387;"United Kingdom"
15388;"Canada"
15389;"United Kingdom"
15390;"Canada"
15391;"United Kingdom"
15392;"United Kingdom"
15393;"United Kingdom"
15394;"United Kingdom"
15395;"United Kingdom"
15396;"United Kingdom"
15397;"United Kingdom"
15398;"United Kingdom"
15399;"United Kingdom"
15400;"United Kingdom"
15401;"United Kingdom"
15402;"United Kingdom"
15403;"United Kingdom"
15404;"United Kingdom"
15405;"United Kingdom"
15406;"United Kingdom"
15407;"United Kingdom"
15408;"United Kingdom"
15409;"United Kingdom"
15410;"United Kingdom"
15411;"United Kingdom"
15412;"United Kingdom"
15413;"United Kingdom"
15414;"United Kingdom"
15415;"United Kingdom"
15416;"United Kingdom"
15417;"United Kingdom"
15418;"United Kingdom"
15419;"United Kingdom"
15420;"United Kingdom"
15421;"United Kingdom"
15422;"United Kingdom"
15423;"United Kingdom"
15424;"United Kingdom"
15425;"United Kingdom"
15426;"United Kingdom"
15427;"United Kingdom"
15428;"United Kingdom"
15429;"United Kingdom"
15430;"United Kingdom"
15431;"United Kingdom"
15432;"United Kingdom"
15433;"United Kingdom"
15434;"United Kingdom"
15435;"United Kingdom"
15436;"United Kingdom"
15437;"United Kingdom"
15438;"United Kingdom"
15439;"United Kingdom"
15440;"United Kingdom"
15441;"United Kingdom"
15442;"United Kingdom"
15443;"United Kingdom"
15444;"United Kingdom"
15445;"United Kingdom"
15446;"United Kingdom"
15447;"United Kingdom"
15448;"United Kingdom"
15449;"United Kingdom"
15450;"United Kingdom"
15451;"United Kingdom"
15452;"United Kingdom"
15453;"United Kingdom"
15454;"United Kingdom"
15455;"United Kingdom"
15456;"United Kingdom"
15457;"United Kingdom"
15458;"United Kingdom"
15459;"United Kingdom"
15460;"United Kingdom"
15461;"United Kingdom"
15462;"United Kingdom"
15463;"United Kingdom"
15464;"United Kingdom"
15465;"United Kingdom"
15466;"United Kingdom"
15467;"United Kingdom"
15468;"United Kingdom"
15469;"United Kingdom"
15470;"United Kingdom"
15471;"United Kingdom"
15472;"United Kingdom"
15473;"United Kingdom"
15474;"United Kingdom"
15475;"United Kingdom"
15476;"United Kingdom"
15477;"United Kingdom"
15478;"United Kingdom"
15479;"United Kingdom"
15480;"Malta"
15481;"Norway"
15482;"United Kingdom"
15483;"United Kingdom"
15484;"United Kingdom"
15485;"United Kingdom"
15486;"United Kingdom"
15487;"United Kingdom"
15488;"United Kingdom"
15489;"United Kingdom"
15490;"United Kingdom"
15491;"United Kingdom"
15492;"United Kingdom"
15493;"United Kingdom"
15494;"United Kingdom"
15495;"United Kingdom"
15496;"United Kingdom"
15497;"United Kingdom"
15498;"United Kingdom"
15499;"United Kingdom"
15500;"United Kingdom"
15501;"United Kingdom"
15502;"United Kingdom"
15503;"United Kingdom"
15504;"United Kingdom"
15505;"United Kingdom"
15506;"United Kingdom"
15507;"United Kingdom"
15508;"United Kingdom"
15509;"United Kingdom"
15510;"United Kingdom"
15511;"United Kingdom"
15512;"United Kingdom"
15513;"United Kingdom"
15514;"United Kingdom"
15515;"United Kingdom"
15516;"United Kingdom"
15517;"United Kingdom"
15518;"United Kingdom"
15519;"United Kingdom"
15521;"United Kingdom"
15522;"United Kingdom"
15523;"United Kingdom"
15524;"United Kingdom"
15525;"United Kingdom"
15526;"United Kingdom"
15527;"United Kingdom"
15528;"United Kingdom"
15529;"United Kingdom"
15530;"United Kingdom"
15531;"United Kingdom"
15532;"United Kingdom"
15533;"United Kingdom"
15534;"United Kingdom"
15535;"United Kingdom"
15536;"United Kingdom"
15537;"United Kingdom"
15538;"United Kingdom"
15540;"United Kingdom"
15541;"United Kingdom"
15542;"United Kingdom"
15543;"United Kingdom"
15544;"United Kingdom"
15545;"United Kingdom"
15546;"United Kingdom"
15547;"United Kingdom"
15548;"United Kingdom"
15549;"United Kingdom"
15550;"United Kingdom"
15551;"United Kingdom"
15552;"United Kingdom"
15553;"United Kingdom"
15554;"United Kingdom"
15555;"United Kingdom"
15556;"United Kingdom"
15557;"United Kingdom"
15558;"United Kingdom"
15559;"United Kingdom"
15560;"United Kingdom"
15561;"United Kingdom"
15562;"United Kingdom"
15564;"United Kingdom"
15565;"United Kingdom"
15566;"United Kingdom"
15567;"United Kingdom"
15568;"United Kingdom"
15569;"United Kingdom"
15570;"United Kingdom"
15571;"United Kingdom"
15572;"United Kingdom"
15573;"United Kingdom"
15574;"United Kingdom"
15575;"United Kingdom"
15576;"United Kingdom"
15577;"United Kingdom"
15578;"United Kingdom"
15579;"United Kingdom"
15580;"United Kingdom"
15581;"United Kingdom"
15582;"United Kingdom"
15583;"United Kingdom"
15584;"United Kingdom"
15585;"United Kingdom"
15586;"United Kingdom"
15587;"United Kingdom"
15588;"United Kingdom"
15589;"United Kingdom"
15590;"United Kingdom"
15591;"United Kingdom"
15592;"United Kingdom"
15593;"United Kingdom"
15594;"United Kingdom"
15595;"United Kingdom"
15596;"United Kingdom"
15597;"United Kingdom"
15598;"United Kingdom"
15599;"United Kingdom"
15600;"United Kingdom"
15601;"United Kingdom"
15602;"United Kingdom"
15603;"United Kingdom"
15604;"United Kingdom"
15605;"United Kingdom"
15606;"United Kingdom"
15607;"United Kingdom"
15608;"United Kingdom"
15609;"United Kingdom"
15610;"United Kingdom"
15611;"United Kingdom"
15612;"United Kingdom"
15613;"United Kingdom"
15614;"United Kingdom"
15615;"United Kingdom"
15616;"United Kingdom"
15617;"United Kingdom"
15618;"United Kingdom"
15619;"United Kingdom"
15620;"United Kingdom"
15621;"United Kingdom"
15622;"United Kingdom"
15623;"United Kingdom"
15624;"United Kingdom"
15625;"United Kingdom"
15626;"United Kingdom"
15627;"United Kingdom"
15628;"United Kingdom"
15629;"United Kingdom"
15630;"United Kingdom"
15631;"United Kingdom"
15632;"United Kingdom"
15633;"United Kingdom"
15634;"United Kingdom"
15635;"United Kingdom"
15636;"United Kingdom"
15637;"United Kingdom"
15638;"United Kingdom"
15639;"United Kingdom"
15640;"United Kingdom"
15641;"United Kingdom"
15642;"United Kingdom"
15643;"United Kingdom"
15644;"United Kingdom"
15645;"United Kingdom"
15646;"United Kingdom"
15647;"United Kingdom"
15648;"United Kingdom"
15649;"United Kingdom"
15650;"United Kingdom"
15651;"United Kingdom"
15652;"United Kingdom"
15653;"United Kingdom"
15654;"United Kingdom"
15655;"United Kingdom"
15656;"United Kingdom"
15658;"United Kingdom"
15659;"United Kingdom"
15660;"United Kingdom"
15661;"United Kingdom"
15662;"United Kingdom"
15663;"United Kingdom"
15664;"United Kingdom"
15665;"United Kingdom"
15666;"United Kingdom"
15667;"United Kingdom"
15668;"United Kingdom"
15669;"United Kingdom"
15670;"United Kingdom"
15671;"United Kingdom"
15672;"United Kingdom"
15673;"United Kingdom"
15674;"United Kingdom"
15675;"United Kingdom"
15676;"United Kingdom"
15677;"United Kingdom"
15678;"United Kingdom"
15679;"United Kingdom"
15680;"United Kingdom"
15681;"United Kingdom"
15682;"United Kingdom"
15683;"United Kingdom"
15684;"United Kingdom"
15685;"United Kingdom"
15686;"United Kingdom"
15687;"United Kingdom"
15688;"United Kingdom"
15689;"United Kingdom"
15690;"United Kingdom"
15691;"United Kingdom"
15692;"United Kingdom"
15693;"United Kingdom"
15694;"United Kingdom"
15695;"United Kingdom"
15696;"United Kingdom"
15697;"United Kingdom"
15698;"United Kingdom"
15699;"United Kingdom"
15700;"United Kingdom"
15701;"United Kingdom"
15702;"Nigeria"
15703;"United Kingdom"
15704;"United Kingdom"
15705;"United Kingdom"
15706;"United Kingdom"
15707;"United Kingdom"
15709;"United Kingdom"
15710;"United Kingdom"
15711;"United Kingdom"
15712;"United Kingdom"
15713;"United Kingdom"
15714;"United Kingdom"
15715;"United Kingdom"
15716;"United Kingdom"
15717;"United Kingdom"
15718;"United Kingdom"
15719;"United Kingdom"
15720;"United Kingdom"
15721;"United Kingdom"
15722;"United Kingdom"
15723;"United Kingdom"
15724;"United Kingdom"
15725;"United Kingdom"
15726;"United Kingdom"
15727;"United Kingdom"
15728;"United Kingdom"
15729;"United Kingdom"
15730;"United Kingdom"
15731;"United Kingdom"
15732;"United Kingdom"
15733;"United Kingdom"
15734;"United Kingdom"
15735;"United Kingdom"
15736;"United Kingdom"
15737;"United Kingdom"
15738;"United Kingdom"
15739;"United Kingdom"
15740;"United Kingdom"
15741;"United Kingdom"
15742;"United Kingdom"
15743;"United Kingdom"
15744;"United Kingdom"
15745;"United Kingdom"
15746;"United Kingdom"
15747;"United Kingdom"
15748;"United Kingdom"
15749;"United Kingdom"
15750;"United Kingdom"
15751;"United Kingdom"
15752;"United Kingdom"
15753;"United Kingdom"
15754;"United Kingdom"
15755;"United Kingdom"
15756;"United Kingdom"
15757;"United Kingdom"
15758;"United Kingdom"
15759;"United Kingdom"
15760;"Norway"
15761;"United Kingdom"
15762;"United Kingdom"
15763;"United Kingdom"
15764;"United Kingdom"
15765;"United Kingdom"
15766;"United Kingdom"
15767;"United Kingdom"
15768;"United Kingdom"
15769;"United Kingdom"
15770;"United Kingdom"
15771;"United Kingdom"
15772;"United Kingdom"
15773;"United Kingdom"
15774;"United Kingdom"
15775;"United Kingdom"
15776;"United Kingdom"
15777;"United Kingdom"
15778;"United Kingdom"
15779;"United Kingdom"
15780;"United Kingdom"
15781;"United Kingdom"
15782;"United Kingdom"
15783;"United Kingdom"
15784;"United Kingdom"
15785;"United Kingdom"
15786;"United Kingdom"
15787;"United Kingdom"
15789;"United Kingdom"
15790;"United Kingdom"
15791;"United Kingdom"
15792;"United Kingdom"
15793;"United Kingdom"
15794;"United Kingdom"
15795;"United Kingdom"
15796;"United Kingdom"
15797;"United Kingdom"
15798;"United Kingdom"
15799;"United Kingdom"
15800;"United Kingdom"
15801;"United Kingdom"
15802;"United Kingdom"
15803;"United Kingdom"
15804;"United Kingdom"
15805;"United Kingdom"
15806;"United Kingdom"
15807;"United Kingdom"
15808;"United Kingdom"
15809;"United Kingdom"
15810;"United Kingdom"
15811;"United Kingdom"
15812;"United Kingdom"
15813;"United Kingdom"
15814;"United Kingdom"
15815;"United Kingdom"
15816;"United Kingdom"
15817;"United Kingdom"
15818;"United Kingdom"
15819;"United Kingdom"
15820;"United Kingdom"
15821;"United Kingdom"
15822;"United Kingdom"
15823;"United Kingdom"
15824;"United Kingdom"
15825;"United Kingdom"
15826;"United Kingdom"
15827;"United Kingdom"
15828;"United Kingdom"
15829;"United Kingdom"
15830;"United Kingdom"
15831;"United Kingdom"
15832;"United Kingdom"
15833;"United Kingdom"
15834;"United Kingdom"
15835;"United Kingdom"
15836;"United Kingdom"
15837;"United Kingdom"
15838;"United Kingdom"
15839;"United Kingdom"
15840;"United Kingdom"
15841;"United Kingdom"
15842;"United Kingdom"
15843;"United Kingdom"
15844;"United Kingdom"
15845;"United Kingdom"
15847;"United Kingdom"
15848;"United Kingdom"
15849;"United Kingdom"
15850;"United Kingdom"
15851;"United Kingdom"
15852;"United Kingdom"
15853;"United Kingdom"
15854;"United Kingdom"
15855;"United Kingdom"
15856;"United Kingdom"
15857;"United Kingdom"
15858;"United Kingdom"
15859;"United Kingdom"
15860;"United Kingdom"
15861;"United Kingdom"
15862;"United Kingdom"
15863;"United Kingdom"
15864;"United Kingdom"
15865;"United Kingdom"
15866;"United Kingdom"
15867;"United Kingdom"
15868;"United Kingdom"
15869;"United Kingdom"
15870;"United Kingdom"
15871;"United Kingdom"
15872;"United Kingdom"
15873;"United Kingdom"
15874;"United Kingdom"
15875;"United Kingdom"
15876;"United Kingdom"
15877;"United Kingdom"
15878;"United Kingdom"
15879;"United Kingdom"
15880;"United Kingdom"
15881;"United Kingdom"
15882;"United Kingdom"
15883;"United Kingdom"
15884;"United Kingdom"
15885;"United Kingdom"
15886;"United Kingdom"
15887;"United Kingdom"
15888;"United Kingdom"
15889;"United Kingdom"
15890;"United Kingdom"
15891;"United Kingdom"
15892;"United Kingdom"
15893;"United Kingdom"
15894;"United Kingdom"
15895;"United Kingdom"
15896;"United Kingdom"
15897;"United Kingdom"
15898;"United Kingdom"
15899;"United Kingdom"
15900;"United Kingdom"
15901;"United Kingdom"
15902;"United Kingdom"
15903;"United Kingdom"
15905;"United Kingdom"
15906;"United Kingdom"
15907;"United Kingdom"
15908;"United Kingdom"
15909;"United Kingdom"
15910;"United Kingdom"
15911;"United Kingdom"
15912;"United Kingdom"
15913;"United Kingdom"
15914;"United Kingdom"
15915;"United Kingdom"
15916;"United Kingdom"
15917;"United Kingdom"
15918;"United Kingdom"
15919;"United Kingdom"
15920;"United Kingdom"
15921;"United Kingdom"
15922;"United Kingdom"
15923;"United Kingdom"
15924;"United Kingdom"
15925;"United Kingdom"
15926;"United Kingdom"
15927;"United Kingdom"
15928;"United Kingdom"
15929;"United Kingdom"
15930;"United Kingdom"
15931;"United Kingdom"
15932;"United Kingdom"
15933;"United Kingdom"
15934;"United Kingdom"
15935;"United Kingdom"
15936;"United Kingdom"
15937;"United Kingdom"
15938;"United Kingdom"
15939;"United Kingdom"
15940;"United Kingdom"
15941;"United Kingdom"
15942;"United Kingdom"
15943;"United Kingdom"
15944;"United Kingdom"
15945;"United Kingdom"
15946;"United Kingdom"
15947;"United Kingdom"
15948;"United Kingdom"
15949;"United Kingdom"
15950;"United Kingdom"
15951;"United Kingdom"
15952;"United Kingdom"
15953;"United Kingdom"
15954;"United Kingdom"
15955;"United Kingdom"
15956;"United Kingdom"
15957;"United Kingdom"
15958;"United Kingdom"
15959;"United Kingdom"
15960;"United Kingdom"
15961;"United Kingdom"
15962;"United Kingdom"
15963;"United Kingdom"
15964;"United Kingdom"
15965;"United Kingdom"
15966;"United Kingdom"
15967;"United Kingdom"
15968;"United Kingdom"
15969;"United Kingdom"
15970;"United Kingdom"
15971;"United Kingdom"
15972;"United Kingdom"
15973;"United Kingdom"
15974;"United Kingdom"
15975;"United Kingdom"
15976;"United Kingdom"
15977;"United Kingdom"
15978;"United Kingdom"
15979;"United Kingdom"
15980;"United Kingdom"
15981;"United Kingdom"
15982;"United Kingdom"
15983;"United Kingdom"
15984;"United Kingdom"
15985;"United Kingdom"
15986;"United Kingdom"
15987;"United Kingdom"
15988;"United Kingdom"
15989;"United Kingdom"
15990;"United Kingdom"
15991;"United Kingdom"
15992;"United Kingdom"
15993;"United Kingdom"
15994;"United Kingdom"
15995;"United Kingdom"
15996;"United Kingdom"
15997;"United Kingdom"
15998;"United Kingdom"
15999;"United Kingdom"
16001;"United Kingdom"
16002;"United Kingdom"
16003;"United Kingdom"
16004;"United Kingdom"
16005;"United Kingdom"
16006;"United Kingdom"
16007;"United Kingdom"
16008;"United Kingdom"
16009;"United Kingdom"
16010;"United Kingdom"
16011;"United Kingdom"
16012;"United Kingdom"
16013;"United Kingdom"
16014;"United Kingdom"
16015;"United Kingdom"
16016;"United Kingdom"
16017;"United Kingdom"
